"City of Light, City of Dark",Avi,,"Floca, Brian",,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Clockwork Princess,"Clare, Cassandra",,,,The Infernal Devices,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Code of Honor,"Gratz, Alan",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Consent,"Ohlin, Nancy",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Court of Lions,"Daud, Somaiya",,,,Mirage,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Crank,"Hopkins, Ellen",,,,Crank,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Informal Challenge
Criss Cross,"Perkins, Lynne Rae",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Cursed Pirate Girl,"Bastian, Jeremy A.",,,,Cursed Pirate Girl,Texas,Frisco Independent School District,September 2022,Banned in Libraries and Classrooms,Administration
Cut Both Ways,"Mesrobian, Carrie",,,,,Texas,Frisco Independent School District,September 2022,Banned in Libraries and Classrooms,Informal Challenge
D-Day: The World War II Invasion that Changed History,"Hopkinson, Deborah",,,,Scholastic Focus,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Damsel,"Arnold, Elana K.",,,,,Texas,Frisco Independent School District,August 2022,Banned in Libraries and Classrooms,Administration
"Date Me, Bryson Keller","van Whye, Kevin",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Dead and the Dark,"Gould, Courtney",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Deadly Class, Vol. 1: Reagan Youth","Remender, Rick",,"Craig, Wesley, Loughridge, Lee",,Deadly Class,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Dear Justyce,"Stone, Nic",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Dear Martin,"Stone, Nic",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Defy the Night,"Kemmerer, Brigid",,,,Defy the Night,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Dicey's Song,"Voigt, Cynthia",,,,Tillerman Cycle,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Dime,"Frank, E. R.",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Administration
Doing It!: Let's Talk About Sex,"Witton, Hannah",,,,,Texas,Frisco Independent School District,August 2022,Banned in Libraries and Classrooms,Administration
Doomraga's Revenge,"Barron, T.A.",,,,Merlin Saga,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Eagle Strike,"Horowitz, Anthony",,,,Alex Rider Adventure,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Eden Conquered,"Charbonneau, Joelle",,,,Dividing Eden,Texas,Frisco Independent School District,December 2022,Banned in Libraries,Administration
Eldest,"Paolini, Christopher",,,,The Inheritance Cycle,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Eleanor Roosevelt, Fighter for Justice: Her Impact on the Civil Rights Movement, the White House, and the World","Cooper, Ilene",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Emergency Contact,"Choi, Mary H.K.",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Empire of Storms,"Maas, Sarah J.",,,,Throne of Glass,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Eragon,"Paolini, Christopher",,,,The Inheritance Cycle,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Even If I Fall,"Johnson, Abigail",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Every Hidden Thing,"Oppel, Kenneth",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Eyes of the Forest,"Henry, April",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Falling Over Sideways,"Sonnenblick, Jordan",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Fallout,"Hopkins, Ellen",,,,Crank,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Informal Challenge
Fire Star,"d'Lacey, Chris",,,,Last Dragon Chronicles,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Fire Will Fall,"Plum-Ucci, Carol",,,,Streams of Babel,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Firebug,"McBride, Lish",,,,Firebug,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Flamer,"Curato, Mike",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Forever...,"Blume, Judy",,,,,Texas,Frisco Independent School District,September 2022,Banned in Libraries and Classrooms,Administration
Friends Forever,"Hale, Shannon",,"Pham, LeUyen",,Friends,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Frost Like Night,"Raasch, Sara",,,,Snow Like Ashes,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Gates of Paradise,"de la Cruz, Melissa",,,,Blue Bloods,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Glass,"Hopkins, Ellen",,,,Crank,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Informal Challenge
Grown,"Jackson, Tiffany D.",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Home for the Holidays,"Vogel Frederick, Heather",,,,The Mother-Daughter Book Club,Texas,Frisco Independent School District,November 2022,Banned in Libraries,Administration
Home Run,"Green, Tim",,,,Baseball Great,Texas,Frisco Independent School District,November 2022,Banned in Libraries,Administration
Homecoming,"Charlton-Trujillo, E. E.",,,,Fat Angie,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Hooked,"Greenman, Catherine",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
House of Dark Shadows,"Liparulo, Robert",,,,Dreamhouse Kings,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
I Never,"Hopper, Laura",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
I'll Give You the Sun,"Nelson, Jandy",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Identical,"Hopkins, Ellen",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Informal Challenge
If I Stay,"Forman, Gayle",,,,If I Stay,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Illegal,"Colfer, Eoin","Donkin, Andrew","Rigano, Giovanni",,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Impulse,"Hopkins, Ellen",,,,Impulse,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Informal Challenge
In the Lake of the Woods,"O'Brien, Tim",,,,,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
Inheritance,"Paolini, Christopher",,,,The Inheritance Cycle,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Isaac the Alchemist: Secrets of Isaac Newton, Reveal'd","Losure, Mary",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Jay's Gay Agenda,"June, Jason",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Jojo's Bizarre Adventure: Part 1 - Phantom Blood, Vol. 1","Araki, Hirohiko",,,"Galloway, Evan",JoJo's Bizarre Adventure,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Jojo's Bizarre Adventure: Part 1 - Phantom Blood, Vol. 2","Araki, Hirohiko",,,"Galloway, Evan",JoJo's Bizarre Adventure,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Jojo's Bizarre Adventure: Part 1 - Phantom Blood, Vol. 3","Araki, Hirohiko",,,"Galloway, Evan",JoJo's Bizarre Adventure,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Kid Lawyer,"Grisham, John",,,,Theodore Boone,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Killer Spirit,"Barnes, Jennifer Lynn",,,,The Squad,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Administration
King's Cage,"Aveyard, Victoria",,,,Red Queen,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Kingdom of Ash,"Maas, Sarah J.",,,,Throne of Glass,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Lady Midnight,"Clare, Cassandra",,,,The Dark Artifices,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Last Night at the Telegraph Club,"Lo, Malinda",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
Lawn Boy,"Evison, Jonathan",,,,,Texas,Frisco Independent School District,August 2022,Banned in Libraries and Classrooms,Informal Challenge
Leaving Paradise,"Elkeles, Simone",,,,Leaving Paradise,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Left Out,"Green, Tim",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries,Administration
"Liar, Temptress, Soldier, Spy: Four Women Undercover in the Civil War","Abbott, Karen",,,,,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
Life is Funny,"Frank, E. R.",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Administration
Little Blog on the Prairie,"Bell, Cathleen Davitt",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries,Administration
Living Dead Girl,"Scott, Elizabeth",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Administration
Looking for Alaska,"Green, John",,,,,Texas,Frisco Independent School District,November 2022,Banned in Libraries and Classrooms,Administration
Lord of Shadows,"Clare, Cassandra",,,,The Dark Artifices,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Lost in Time,"de la Cruz, Melissa",,,,Blue Bloods,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
M.L.K.: Journey of a King,"Bolden, Tonya",,,,,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
Man Walks on the Moon,"Bodden, Valerie",,,,Days of Change,Texas,Frisco Independent School District,September 2022,Banned in Libraries,Administration
"Mara, Daughter of the Nile","McGraw, Eloise Jarvis",,,,,Texas,Frisco Independent School District,September 2022,Banned in Libraries,Administration
Masquerade,"de la Cruz, Melissa",,,,Blue Bloods,Texas,Frisco Independent School District,October 2022,Banned in Libraries,Administration
"Master Keaton, Vol. 1","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 10","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 2","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 3","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 4","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 5","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 6","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 7","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 8","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
"Master Keaton, Vol. 9","Urasawa, Naoki","Nagasaki, Takashi; Hokusei Katsushika",,,Master Keaton: Kanzenban,Texas,Frisco Independent School District,October 2022,Banned in Libraries and Classrooms,Administration
